2026-07-11T12:15:20.474Z, 60, 24719168
2026-07-11T12:30:40.709Z, 56, 24719197
2026-07-11T12:45:23.149Z, 53, 24719239
2026-07-11T13:00:41.880Z, 84, 24719315
2026-07-11T13:15:20.513Z, 126, 24719357
2026-07-11T13:30:38.619Z, 147, 24719398
2026-07-11T13:45:21.707Z, 169, 24719449
2026-07-11T14:00:41.681Z, 172, 24719539
2026-07-11T14:15:20.673Z, 81, 24719616
2026-07-11T14:30:41.328Z, 79, 24719693
2026-07-11T14:45:20.862Z, 67, 24719757
2026-07-11T15:00:43.286Z, 60, 24719847
2026-07-11T15:15:21.192Z, 59, 24719956
2026-07-11T15:30:39.669Z, 42, 24720081
2026-07-11T15:45:20.343Z, 39, 24720218
2026-07-11T16:00:41.528Z, 50, 24720363
2026-07-11T16:15:23.280Z, 47, 24720381
2026-07-11T16:30:38.368Z, 49, 24720474
2026-07-11T16:45:20.429Z, 54, 24720584
2026-07-11T17:00:43.528Z, 56, 24720689
2026-07-11T17:15:22.008Z, 52, 24720767
2026-07-11T17:30:44.035Z, 59, 24720874
2026-07-11T17:45:22.151Z, 46, 24720954
2026-07-11T18:00:40.103Z, 47, 24721049
2026-07-11T18:15:23.834Z, 37, 24721142
2026-07-11T18:30:35.938Z, 29, 24721223
2026-07-11T18:45:21.236Z, 28, 24721292
2026-07-11T19:00:40.226Z, 33, 24721357
2026-07-11T19:15:21.577Z, 33, 24721453
2026-07-11T19:30:38.126Z, 29, 24721515
2026-07-11T19:45:20.213Z, 29, 24721571
2026-07-11T20:00:40.389Z, 26, 24721630
2026-07-11T20:15:20.949Z, 28, 24721665
2026-07-11T20:30:39.980Z, 26, 24721695
2026-07-11T20:45:20.899Z, 13, 24721745
2026-07-11T21:00:41.745Z, 20, 24721777
2026-07-11T21:15:19.675Z, 18, 24721810
2026-07-11T21:30:39.182Z, 19, 24721836
2026-07-11T21:45:24.877Z, 18, 24721884
2026-07-11T22:00:44.576Z, 19, 24721931
2026-07-11T22:15:24.546Z, 16, 24721968
2026-07-11T22:30:39.269Z, 12, 24722002
2026-07-11T22:45:22.185Z, 11, 24722033
2026-07-11T23:00:41.755Z, 16, 24722060
2026-07-11T23:15:23.081Z, 15, 24722090
2026-07-11T23:30:38.189Z, 17, 24722109
2026-07-11T23:45:22.766Z, 12, 24722129
2026-07-12T00:00:42.591Z, 15, 24722149
2026-07-12T00:15:27.831Z, 18, 24722157
2026-07-12T00:30:38.336Z, 15, 24722173
2026-07-12T00:45:22.021Z, 18, 24722191
2026-07-12T01:00:39.989Z, 18, 24722205
2026-07-12T01:15:22.396Z, 20, 24722230
2026-07-12T01:30:42.258Z, 16, 24722245
2026-07-12T01:45:21.021Z, 15, 24722264
2026-07-12T02:00:43.016Z, 13, 24722286
2026-07-12T02:15:21.945Z, 12, 24722300
2026-07-12T02:30:36.578Z, 14, 24722312
2026-07-12T02:45:20.562Z, 15, 24722325
2026-07-12T03:00:40.308Z, 19, 24722345
2026-07-12T03:15:21.537Z, 19, 24722362
2026-07-12T03:30:36.579Z, 15, 24722375
2026-07-12T03:45:23.579Z, 16, 24722388
2026-07-12T04:00:41.278Z, 18, 24722399
2026-07-12T04:15:21.644Z, 20, 24722395
2026-07-12T04:30:37.197Z, 20, 24722403
2026-07-12T04:45:20.120Z, 17, 24722424
2026-07-12T05:00:42.954Z, 20, 24722442
2026-07-12T05:15:20.419Z, 23, 24722447
2026-07-12T05:30:39.912Z, 21, 24722455
2026-07-12T05:45:21.919Z, 21, 24722468
2026-07-12T06:00:44.639Z, 25, 24722484
2026-07-12T06:15:22.939Z, 32, 24722506
2026-07-12T06:30:38.262Z, 28, 24722519
2026-07-12T06:45:20.417Z, 24, 24722535
2026-07-12T07:00:39.412Z, 32, 24722543
2026-07-12T07:15:24.602Z, 34, 24722559
2026-07-12T07:30:36.524Z, 26, 24722579
2026-07-12T07:45:20.822Z, 27, 24722600
2026-07-12T08:00:42.264Z, 29, 24722621
2026-07-12T08:15:22.724Z, 35, 24722634
2026-07-12T08:30:37.660Z, 38, 24722655
2026-07-12T08:45:23.220Z, 42, 24722687
2026-07-12T09:00:41.228Z, 54, 24722707
2026-07-12T09:15:22.645Z, 49, 24722728
2026-07-12T09:30:39.857Z, 49, 24722755
2026-07-12T09:45:23.634Z, 58, 24722804
2026-07-12T10:00:42.210Z, 56, 24722833
2026-07-12T10:15:20.834Z, 43, 24722852
2026-07-12T10:30:39.059Z, 42, 24722882
2026-07-12T10:45:23.784Z, 47, 24722927
2026-07-12T11:01:52.661Z, 58, 24722970
2026-07-12T11:15:24.091Z, 46, 24723037
2026-07-12T11:30:38.535Z, 54, 24723091
2026-07-12T11:45:21.431Z, 55, 24723123
2026-07-12T12:00:43.124Z, 64, 24723182
2026-07-12T12:15:23.085Z, 54, 24723209
2026-07-12T12:30:42.053Z, 42, 24723251
2026-07-12T12:45:21.508Z, 39, 24723305
2026-07-12T13:00:43.269Z, 46, 24723371
2026-07-12T13:15:20.336Z, 43, 24723413
2026-07-12T13:30:37.477Z, 45, 24723463
2026-07-12T13:45:20.814Z, 47, 24723517
2026-07-12T14:00:40.825Z, 45, 24723588
2026-07-12T14:15:23.939Z, 47, 24723645
2026-07-12T14:30:37.455Z, 43, 24723687
2026-07-12T14:45:19.832Z, 54, 24723764
2026-07-12T15:00:43.201Z, 80, 24723849
2026-07-12T15:15:23.208Z, 44, 24723908
2026-07-12T15:30:39.937Z, 43, 24723977
2026-07-12T15:45:20.186Z, 38, 24724040
2026-07-12T16:00:39.137Z, 37, 24724138
2026-07-12T16:15:20.999Z, 42, 24724184
2026-07-12T16:30:38.744Z, 36, 24724291
2026-07-12T16:45:20.606Z, 36, 24724410
2026-07-12T17:00:43.359Z, 37, 24724544
2026-07-12T17:15:21.515Z, 39, 24724625
2026-07-12T17:30:37.852Z, 22, 24724743
2026-07-12T17:45:22.602Z, 19, 24724824
2026-07-12T18:00:40.216Z, 21, 24724906
2026-07-12T18:15:20.813Z, 24, 24724963
2026-07-12T18:30:37.739Z, 22, 24725037
2026-07-12T18:45:20.330Z, 24, 24725098
2026-07-12T19:00:41.142Z, 35, 24725183
2026-07-12T19:15:20.580Z, 42, 24725288
2026-07-12T19:30:41.521Z, 33, 24725346
2026-07-12T19:45:22.001Z, 33, 24725405
2026-07-12T20:00:42.819Z, 37, 24725451
2026-07-12T20:15:21.676Z, 31, 24725496
2026-07-12T20:30:41.911Z, 30, 24725528
2026-07-12T20:45:21.052Z, 27, 24725561
2026-07-12T21:00:40.844Z, 30, 24725602
2026-07-12T21:15:22.439Z, 26, 24725635
2026-07-12T21:30:37.942Z, 30, 24725665
2026-07-12T21:45:20.365Z, 29, 24725698
2026-07-12T22:00:41.049Z, 22, 24725725
2026-07-12T22:15:24.883Z, 19, 24725760
2026-07-12T22:30:37.523Z, 18, 24725780
2026-07-12T22:45:23.254Z, 24, 24725802
2026-07-12T23:00:42.213Z, 21, 24725826
2026-07-12T23:15:20.521Z, 19, 24725854
2026-07-12T23:30:36.783Z, 25, 24725883
2026-07-12T23:45:19.541Z, 23, 24725902
2026-07-13T00:00:40.888Z, 20, 24725915
2026-07-13T00:15:23.545Z, 19, 24725939
2026-07-13T00:30:37.467Z, 20, 24725955
2026-07-13T00:45:21.353Z, 17, 24725974
2026-07-13T01:00:40.359Z, 23, 24725976
2026-07-13T01:15:21.773Z, 19, 24725993
2026-07-13T01:30:34.685Z, 21, 24726005
2026-07-13T01:45:21.554Z, 17, 24726017
2026-07-13T02:00:39.159Z, 16, 24726035
2026-07-13T02:15:21.618Z, 16, 24726048
2026-07-13T02:30:38.885Z, 17, 24726066
2026-07-13T02:45:22.970Z, 19, 24726081
2026-07-13T03:00:41.404Z, 15, 24726095
2026-07-13T03:15:20.397Z, 14, 24726112
2026-07-13T03:30:35.953Z, 15, 24726131
2026-07-13T03:45:20.035Z, 13, 24726137
2026-07-13T04:00:40.949Z, 14, 24726146
2026-07-13T04:15:20.530Z, 14, 24726160
2026-07-13T04:30:37.681Z, 13, 24726174
2026-07-13T04:45:21.347Z, 15, 24726185
2026-07-13T05:00:42.275Z, 16, 24726201
2026-07-13T05:15:20.966Z, 15, 24726221
2026-07-13T05:30:38.766Z, 18, 24726231
2026-07-13T05:45:20.557Z, 17, 24726243
2026-07-13T06:00:39.871Z, 27, 24726252
2026-07-13T06:15:21.229Z, 35, 24726262
2026-07-13T06:30:38.052Z, 34, 24726275
2026-07-13T06:45:20.333Z, 25, 24726285
2026-07-13T07:00:40.772Z, 24, 24726304
2026-07-13T07:15:23.330Z, 34, 24726325
2026-07-13T07:30:36.639Z, 32, 24726350
2026-07-13T07:45:22.219Z, 21, 24726371
2026-07-13T08:00:45.036Z, 24, 24726394
2026-07-13T08:15:21.522Z, 27, 24726419
2026-07-13T08:30:39.366Z, 30, 24726439
2026-07-13T08:45:21.764Z, 19, 24726466
2026-07-13T09:00:41.514Z, 27, 24726492
2026-07-13T09:15:20.302Z, 25, 24726516
2026-07-13T09:30:39.467Z, 30, 24726539
2026-07-13T09:45:21.782Z, 34, 24726560
2026-07-13T10:00:40.929Z, 26, 24726579
2026-07-13T10:15:22.237Z, 29, 24726595
2026-07-13T10:30:40.017Z, 40, 24726627
2026-07-13T10:45:20.654Z, 48, 24726653
2026-07-13T11:00:42.236Z, 43, 24726685
2026-07-13T11:15:21.566Z, 47, 24726719
2026-07-13T11:30:40.658Z, 49, 24726747
2026-07-13T11:45:21.549Z, 48, 24726778
2026-07-13T12:00:42.988Z, 46, 24726795
2026-07-13T12:15:22.751Z, 53, 24726835
2026-07-13T12:30:38.152Z, 53, 24726870
2026-07-13T12:45:21.793Z, 54, 24726898
2026-07-13T13:00:42.027Z, 59, 24726937
2026-07-13T13:30:43.559Z, 72, 24727018
2026-07-13T13:45:23.102Z, 67, 24727057
2026-07-13T14:00:43.859Z, 67, 24727092
2026-07-13T14:15:26.884Z, 44, 24727138
2026-07-13T14:30:40.943Z, 45, 24727175
2026-07-13T14:45:21.929Z, 38, 24727216
2026-07-13T15:00:42.393Z, 34, 24727257
2026-07-13T15:15:23.921Z, 50, 24727296
2026-07-13T15:30:46.795Z, 43, 24727352
2026-07-13T15:45:27.099Z, 46, 24727398
2026-07-13T16:00:47.547Z, 40, 24727453
2026-07-13T16:15:24.041Z, 36, 24727478
2026-07-13T16:30:40.587Z, 31, 24727513
2026-07-13T16:45:23.090Z, 25, 24727543
2026-07-13T17:00:44.468Z, 34, 24727570
2026-07-13T17:15:23.375Z, 38, 24727609
2026-07-13T17:30:43.532Z, 31, 24727656
2026-07-13T17:45:23.690Z, 34, 24727678
2026-07-13T18:00:44.712Z, 37, 24727713
2026-07-13T18:15:23.835Z, 43, 24727748
2026-07-13T18:30:44.435Z, 38, 24727781
2026-07-13T18:45:22.948Z, 41, 24727810
2026-07-13T19:00:41.891Z, 39, 24727837
2026-07-13T19:15:23.493Z, 37, 24727868
2026-07-13T19:30:42.940Z, 39, 24727891
2026-07-13T19:45:23.817Z, 42, 24727930
2026-07-13T20:00:43.126Z, 38, 24727963
2026-07-13T20:15:21.072Z, 29, 24727987
2026-07-13T20:30:44.439Z, 37, 24728015
2026-07-13T20:45:21.478Z, 36, 24728037
2026-07-13T21:00:43.852Z, 35, 24728065
2026-07-13T21:15:20.636Z, 37, 24728090
2026-07-13T21:30:40.177Z, 31, 24728120
2026-07-13T21:45:20.515Z, 27, 24728140
2026-07-13T22:00:44.510Z, 33, 24728165
2026-07-13T22:15:24.242Z, 26, 24728185
2026-07-13T22:30:41.858Z, 26, 24728210
2026-07-13T22:45:20.392Z, 25, 24728227
2026-07-13T23:00:40.302Z, 24, 24728248
2026-07-13T23:15:23.147Z, 27, 24728275
2026-07-13T23:30:38.754Z, 31, 24728286
2026-07-13T23:45:22.442Z, 30, 24728298
2026-07-14T00:00:43.087Z, 31, 24728315
2026-07-14T00:15:20.184Z, 25, 24728337
2026-07-14T00:30:38.505Z, 31, 24728345
2026-07-14T00:45:23.508Z, 37, 24728353
2026-07-14T01:00:40.772Z, 27, 24728360
2026-07-14T01:15:19.776Z, 27, 24728374
2026-07-14T01:30:37.018Z, 27, 24728387
2026-07-14T01:45:22.291Z, 25, 24728405
2026-07-14T02:00:39.229Z, 27, 24728421
2026-07-14T02:15:21.413Z, 31, 24728432
2026-07-14T02:30:38.507Z, 32, 24728451
2026-07-14T02:45:22.785Z, 30, 24728467
2026-07-14T03:00:41.457Z, 31, 24728479
2026-07-14T03:15:22.150Z, 26, 24728492
2026-07-14T03:30:36.619Z, 32, 24728505
2026-07-14T03:45:20.528Z, 35, 24728527
2026-07-14T04:00:39.833Z, 33, 24728540
2026-07-14T04:15:23.861Z, 33, 24728552
2026-07-14T04:30:36.987Z, 31, 24728570
2026-07-14T04:45:20.604Z, 29, 24728591
2026-07-14T05:00:41.171Z, 25, 24728609
2026-07-14T05:15:24.013Z, 27, 24728623
2026-07-14T05:30:39.422Z, 31, 24728641
2026-07-14T05:45:20.911Z, 34, 24728665
2026-07-14T06:00:40.942Z, 39, 24728685
2026-07-14T06:15:21.530Z, 39, 24728704
2026-07-14T06:30:41.311Z, 27, 24728725
2026-07-14T06:45:21.173Z, 34, 24728736
2026-07-14T07:00:41.672Z, 38, 24728750
2026-07-14T07:15:21.112Z, 45, 24728758
2026-07-14T07:30:37.884Z, 42, 24728768
2026-07-14T07:45:20.906Z, 41, 24728798
2026-07-14T08:00:42.107Z, 44, 24728820
2026-07-14T08:15:23.326Z, 43, 24728832
2026-07-14T08:30:46.830Z, 42, 24728855
2026-07-14T08:45:22.677Z, 31, 24728881
2026-07-14T09:00:41.809Z, 40, 24728919
2026-07-14T09:15:23.182Z, 41, 24728953
2026-07-14T09:30:43.144Z, 40, 24728993
2026-07-14T09:45:20.242Z, 46, 24729025
2026-07-14T10:00:44.096Z, 48, 24729059
2026-07-14T10:15:23.422Z, 51, 24729086
